id_ords,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,event_date,problem,translation,language
restart_2095,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Fixed,2016-01-11,Paper jam,Paper jam,en
restart_211,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2013-11-10,Printer - Paper jam error - No time,Printer - Paper jam error - No time,en
restart_2130,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,End of life,2016-01-23,Doesn't print,Doesn't print,en
restart_2155,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2016-01-23,Doesn't print,Doesn't print,en
restart_2194,The Restart Project,ITA,Printer/scanner,Printer/scanner,Canon,????,Fixed,2016-02-06,canon,canon,en
restart_2228,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,End of life,2016-02-10,Paper not loading - unrepairable part,Paper not loading - unrepairable part,en
restart_2265,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Repairable,2016-02-20,"Printing with lines, extra noise - tried cleaning print heads but no luck","Printing with lines, extra noise - tried cleaning print heads but no luck",en
restart_2271,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2016-02-20,Power supply appeared damaged,Power supply appeared damaged,en
restart_230,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2013-11-16,Problem with the PO ink,Problem with the PO ink,en
restart_232,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2013-11-16,Problem with adjustment of printer heads,Problem with adjustment of printer heads,en
restart_2384,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2016-03-12,unreliable - needs cartridges,unreliable - needs cartridges,en
restart_2394,The Restart Project,GBR,Printer/scanner,Printer/scanner,Lexmark,????,Repairable,2016-03-12,"Printer - Not connecting, needs testing","Printer - Not connecting, needs testing",en
restart_2424,The Restart Project,ITA,Printer/scanner,Printer/scanner,Unknown,????,End of life,2016-03-20,Already tried last year - nothing to do,Already tried last year - nothing to do,en
restart_2451,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Fixed,2016-03-29,Scanner. Ticking noise and spoiled image - debris removed from inside,Scanner. Ticking noise and spoiled image - debris removed from inside,en
restart_2494,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2016-04-09,"won't feed, advice given","won't feed, advice given",en
restart_2495,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2016-04-09,"software issue, doesn't work","software issue, doesn't work",en
restart_2518,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2016-04-09,photocopier paper jam,photocopier paper jam,en
restart_252,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2013-11-16,Faulty,Faulty,en
restart_2521,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2016-04-09,does not detect colour cartridge,does not detect colour cartridge,en
restart_2654,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2016-05-14,Ink issue,Ink issue,en
restart_2697,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2016-05-18,Replacement part needed?,Replacement part needed?,en
restart_2716,The Restart Project,GBR,Printer/scanner,Printer/scanner,Brother,????,Fixed,2016-05-21,Problem is with computer,Problem is with computer,en
restart_2717,The Restart Project,GBR,Printer/scanner,Printer/scanner,Brother,????,Repairable,2016-05-21,Doesn't work - needs new toner,Doesn't work - needs new toner,en
restart_283,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2013-12-07,Printer - Paper jam error -,Printer - Paper jam error -,en
restart_2832,The Restart Project,ITA,Printer/scanner,Printer/scanner,Epson,????,Fixed,2016-05-29,"Printer, driver issue on GNU/Linux","Printer, driver issue on GNU / Linux",en
restart_2842,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,End of life,2016-06-06,Paper jam - turned out to be liquid damage,Paper jam - turned out to be liquid damage,en
restart_2845,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2016-06-06,Not printing correctly,Not printing correctly,en
restart_2869,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2016-06-11,"Laser printer, chews up paper. Needs testing, no cable.","Laser printer, chews up paper. Needs testing, no cable.",en
restart_2875,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2016-06-11,Won't feed. Ink needed.,Won't feed. Ink needed.,en
restart_2880,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2016-06-11,Not taking the paper Needs more time.,Not taking the paper Needs more time.,en
restart_2948,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2016-06-21,Error message - suspect it's the print heads that need deep cleaning,Error message - suspect it's the print heads that need deep cleaning,en
restart_2949,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2016-06-21,Series of error messages,Series of error messages,en
restart_3006,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2016-06-25,"fading red tones, attempted repair, produced too much red.. explaining visit","fading red tones, attempted repair, produced too much red.. explaining visit",en
restart_309,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Fixed,2013-12-15,Printer - Stopped printing - Needed proprietary cartridges,Printer - Stopped printing - Needed proprietary cartridges,en
restart_3101,The Restart Project,ARG,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2016-07-02,3.5kg,3 . 5kg,en
restart_3148,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,End of life,2016-07-26,B200 error,B200 error,en
restart_3156,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2016-07-26,Needs heads cleaned more.,Needs heads cleaned more.,en
restart_3202,The Restart Project,ITA,Printer/scanner,Printer/scanner,Epson,????,End of life,2016-08-28,Testina ko,head ko,it
restart_3237,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Repairable,2016-09-10,New ink to be tried,New ink to be tried,en
restart_3268,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Repairable,2016-09-17,"Error code, won't print. Got advice, will try replacing cartridges.","Error code, won't print. Got advice, will try replacing cartridges.",en
restart_3276,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2016-09-17,"Not printing straight. Got advice on software issue, will try some things out.","Not printing straight. Got advice on software issue, will try some things out.",en
restart_3278,The Restart Project,GBR,Printer/scanner,Printer/scanner,Samsung,????,Repairable,2016-09-17,Laser printer not pulling paper through. Needs to try it at home.,Laser printer not pulling paper through. Needs to try it at home.,en
restart_3390,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Fixed,2016-10-15,Contactor cleaned,Contactor cleaned,en
restart_3558,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2016-11-05,Switches on - doesn't work,Switches on - doesn't work,en
restart_3699,The Restart Project,GBR,Printer/scanner,Printer/scanner,Samsung,????,Fixed,2016-11-16,Not working,Not working,en
restart_3724,The Restart Project,GBR,Printer/scanner,Printer/scanner,Dell,????,End of life,2016-11-19,LED screen not working.,LED screen not working.,en
restart_3831,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2016-11-22,Needs advice on new cable - given,Needs advice on new cable - given,en
restart_3886,The Restart Project,ITA,Printer/scanner,Printer/scanner,Canon,????,Fixed,2016-11-26,Printer with dried cartridges,Printer with dried cartridges,en
restart_3895,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2016-11-26,Paper jam,Paper jam,en
restart_3896,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2016-11-26,Unknown - advice given,Unknown - advice given,en
restart_3913,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2016-11-26,Poor ink uptake - NO RESULT GIVEN,Poor ink uptake - NO RESULT GIVEN,en
restart_3982,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2016-12-03,Light comes on but grinding noise - gears?NO OUTCOME RECORDED,Light comes on but grinding noise - gears ? NO OUTCOME RECORDED,en
restart_3998,The Restart Project,ARG,Printer/scanner,Printer/scanner,Unknown,????,End of life,2016-12-04,5kg,5kg,en
restart_4142,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2017-01-28,Doesn't print. Cleaned out dried ink.,Doesn't print. Cleaned out dried ink.,en
restart_4143,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2017-01-28,Roller for paper doesn't work,Roller for paper doesn't work,en
restart_4188,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,End of life,2017-01-28,Not working. Diagnosed power supply not working and repair uneconomic,Not working. Diagnosed power supply not working and repair uneconomic,en
restart_4212,The Restart Project,NOR,Printer/scanner,Printer/scanner,Nikon,????,Fixed,2017-01-28,Bad connection,Bad connection,en
restart_433,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,End of life,2014-02-19,Printer - Stopped printing - Needs deeper clean,Printer - Stopped printing - Needs deeper clean,en
restart_4375,The Restart Project,ESP,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2017-02-11,No calienta / Placa de control de motor y cabezals estÃ¡n quemados,No Heat / motor control board and cabezals They're burned,es
restart_4411,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2017-02-27,"Printer - No lights, no power, nothing - doctored switch and was repaired","Printer - No lights, no power, nothing - doctored switch and was repaired",en
restart_4511,The Restart Project,ITA,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2017-03-11,USB connector of a printer cable realigned with pliers,USB connector of a printer cable realigned with pliers,en
restart_452,The Restart Project,ITA,Printer/scanner,Printer/scanner,Unknown,????,End of life,2014-02-23,printerdoesn't work -,printerdoesn't work -,en
restart_4596,The Restart Project,ESP,Printer/scanner,Printer/scanner,Unknown,????,End of life,2017-03-22,Printer - error with printing> not enough information to resolve problem,Printer - error with printing> not enough information to resolve problem,en
restart_4597,The Restart Project,ESP,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2017-03-22,Scanner - lights up but does not go,Scanner - lights up but does not go,en
restart_462,The Restart Project,ITA,Printer/scanner,Printer/scanner,Unknown,????,End of life,2014-02-23,printer - doesn't work -,printer - doesn't work -,en
restart_4693,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Repairable,2017-04-01,Owner left early. Couldn't find a way to test it,Owner left early. Couldn't find a way to test it,en
restart_4701,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2017-04-01,Epic paper jam.,Epic paper jam.,en
restart_4919,The Restart Project,ITA,Printer/scanner,Printer/scanner,HP,????,Fixed,2017-04-22,Painful driver installation (non supported anymore in Windows 8+),Painful driver installation (non supported anymore in Windows 8+),en
restart_496,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2014-03-08,Photocopier - paper jam -,Photocopier - paper jam -,en
restart_5121,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,End of life,2017-05-20,Printer. Problem not found,Printer. Problem not found,en
restart_5122,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Repairable,2017-05-20,Printer. Inspection & clean. May work with computer and more paper.,Printer. Inspection & clean. May work with computer and more paper.,en
restart_5255,The Restart Project,ITA,Printer/scanner,Printer/scanner,HP,????,End of life,2017-06-10,"A lot of ink wasted, heads cleaning system blocked, not easy to open","A lot of ink wasted, heads cleaning system blocked, not easy to open",en
restart_5355,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2017-06-17,new roller needed. advice given on sourcing.,new roller needed. advice given on sourcing.,en
restart_5672,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,End of life,2017-07-19,"Scanner, Continuity tested, boards look ok, but not responding to commands from PC","Scanner, Continuity tested, boards look ok, but not responding to commands from PC",en
restart_5714,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2017-07-22,Printer - cartridges not recognised. Fixed - forced reset,Printer - cartridges not recognised. Fixed - forced reset,en
restart_5767,The Restart Project,ARG,Printer/scanner,Printer/scanner,HP,????,Fixed,2017-08-05,printer 3.7kg,printer 3 . 7kg,en
restart_5865,The Restart Project,ESP,Printer/scanner,Printer/scanner,Epson,????,Fixed,2017-09-02,There was a game piece inside.,There was a game piece inside.,en
restart_5957,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2017-09-09,It's printing in just one colour,It's printing in just one colour,en
restart_6033,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Fixed,2017-09-23,Not loading paper. Spring had come out and was replaced,Not loading paper. Spring had come out and was replaced,en
restart_6061,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2017-09-23,"Printer head ink. Had wrong cartridge, advice given.","Printer head ink. Had wrong cartridge, advice given.",en
restart_6203,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,End of life,2017-10-14,Power Supply,Power Supply,en
restart_6266,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2017-10-21,"Wasn't pulling paper through. After a deep clean, we were able to get paper through. Print heads needed cleaning or cartridges needed replacing.","Wasn't pulling paper through. After a deep clean, we were able to get paper through. Print heads needed cleaning or cartridges needed replacing.",en
restart_6282,The Restart Project,ESP,Printer/scanner,Printer/scanner,Brother,????,End of life,2017-10-21,It won't get the sheets of paper.,It won't get the sheets of paper.,en
restart_6403,The Restart Project,GBR,Printer/scanner,Printer/scanner,Samsung,????,End of life,2017-10-28,paper jams. It won't feed,paper jams. It won't feed,en
restart_6459,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2013,Fixed,2017-11-04,Out of alignment,Out of alignment,en
restart_6518,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2017-11-11,Power problem. Need new power supply,Power problem. Need new power supply,en
restart_6541,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2017-11-18,No power. new 2 pin cable needed,No power. new 2 pin cable needed,en
restart_6716,The Restart Project,NOR,Printer/scanner,Printer/scanner,Canon,2012,Repairable,2017-11-25,No result.,No result.,en
restart_6745,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2017-11-29,paper not feeding properly. More time and tools needed,paper not feeding properly. More time and tools needed,en
restart_6753,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Fixed,2017-11-29,no power,no power,en
restart_6848,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,End of life,2017-12-09,"""paper jam"" warning with no paper! couldn't solve.","""paper jam"" warning with no paper! couldn't solve.",en
restart_6973,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2018-01-20,cleaned print heads,cleaned print heads,en
restart_7066,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2018-01-28,B+W fixed,B+W fixed,en
restart_7070,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2018-01-28,Needs cleaning,Needs cleaning,en
restart_7146,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Unknown,2018-02-03,donation,donation,en
restart_7172,The Restart Project,CAN,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2018-02-13,Bourrage papier même quand pas de papier,Paper jam even when no paper,fr
restart_7280,The Restart Project,CAN,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2018-02-22,Nimprime pas des lignes,Nimprime not lines,fr
restart_729,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2014-06-28,"Feeds two sheets of paper, cleaned it out.","Feeds two sheets of paper, cleaned it out.",en
restart_736,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2014-06-28,Scanner lid came off. Now reattached.,Scanner lid came off. Now reattached.,en
restart_7370,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,End of life,2018-03-03,"Print-head warning light. A restarter cleaned the print-head with alcohol, but the printer would not accept it. Theorised to be a programmed failure on the print-head chip, requiring a replacement part. Repairable, but likely discarded over part cost.","Print-head warning light. A restarter cleaned the print-head with alcohol, but the printer would not accept it. Theorised to be a programmed failure on the print-head chip, requiring a replacement part. Repairable, but likely discarded over part cost.",en
restart_7372,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,End of life,2018-03-03,"Error code for print head / ink system failure. A restarter cleaned the print-head with alcohol, but the printer would not accept it. Theorised to be a programmed failure on the print-head chip, requiring a replacement part. We found instructions for a factory reset on Youtube, but they did not work for us. Repairable, but likely discarded over part cost.","Error code for print head / ink system failure. A restarter cleaned the print-head with alcohol, but the printer would not accept it. Theorised to be a programmed failure on the print-head chip, requiring a replacement part. We found instructions for a factory reset on Youtube, but they did not work for us. Repairable, but likely discarded over part cost.",en
restart_739,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2014-06-28,Printer doesn't work,Printer doesn't work,en
restart_758,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,End of life,2014-06-28,Doesn't print,Doesn't print,en
restart_7684,The Restart Project,ITA,Printer/scanner,Printer/scanner,Unknown,2013,End of life,2018-04-07,2 InkJet printers with problems in loading paper. Tried cleaning cylinders but still not working,2 InkJet printers with problems in loading paper. Tried cleaning cylinders but still not working,en
restart_7698,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2018-04-07,No function - error message,No function - error message,en
restart_7718,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP ,????,Fixed,2018-04-07,Ink install problem,Ink install problem,en
restart_7768,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,End of life,2018-04-07,heads need aligning,heads need aligning,en
restart_783,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2014-07-10,Printer - Does not recognize cartridge - Needs more troubleshooting,Printer - Does not recognize cartridge - Needs more troubleshooting,en
restart_7863,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Fixed,2018-04-19,Printer heads were blocked. Dan and Ben worked on disassembling printer and cleaning print head,Printer heads were blocked. Dan and Ben worked on disassembling printer and cleaning print head,en
restart_7888,The Restart Project,GBR,Printer/scanner,Printer/scanner,canon,2011,Repairable,2018-04-21,paper jam. ,paper jam. ,en
restart_8003,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2015,Fixed,2018-04-22,Jammed,Jammed,en
restart_8164,The Restart Project,USA,Printer/scanner,Printer/scanner,Epson,2016,Repairable,2018-05-05,needs a new cartridge,needs a new cartridge,en
restart_8176,The Restart Project,USA,Printer/scanner,Printer/scanner,HP,2015,Fixed,2018-05-05,replacement part,replacement part,en
restart_8186,The Restart Project,USA,Printer/scanner,Printer/scanner,Epson,????,Fixed,2018-05-05,"makes lines on printingcleaned ink jets, cleaned cartridge","makes lines on printingcleaned ink jets, cleaned cartridge",en
restart_8332,The Restart Project,GBR,Printer/scanner,Printer/scanner,Ricoh,2018,Repairable,2018-05-13,"After a drop, not starting up properly. Added ink and restarted, but had an error related to a mystery paper ""jam"" - suspect sensor was damaged","After a drop, not starting up properly. Added ink and restarted, but had an error related to a mystery paper ""jam"" - suspect sensor was damaged",en
restart_8345,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2018-05-19,Advice given,Advice given,en
restart_8604,The Restart Project,GBR,Printer/scanner,Printer/scanner,canon,????,End of life,2018-06-09,doesn't work,doesn't work,en
restart_869,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2014-09-09,Printer - Paper jamming - Needs more,Printer - Paper jamming - Needs more,en
restart_8690,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2018-07-07,Stopped printing mid-job.,Stopped printing mid-job.,en
restart_8718,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2018-07-07,"Jammed up.  Loose cog found and reglued, but not tested.","Jammed up.  Loose cog found and reglued, but not tested.",en
restart_8771,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2011,Fixed,2018-07-08,Paper feed / ink spray,Paper feed / ink spray,en
restart_880,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2014-09-20,Not working,Not working,en
restart_8806,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,2013,End of life,2018-07-21,Not working - printer head damaged and couldn't be fixed.,Not working - printer head damaged and couldn't be fixed.,en
restart_8930,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2018-08-16,Not printing (scanner works). Orange flashing light,Not printing (scanner works). Orange flashing light,en
restart_9037,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2013,Fixed,2018-09-09,Print is fuzzy.  Explained the printhead cleaning procedure and ran a couple of cycles.,Print is fuzzy.  Explained the printhead cleaning procedure and ran a couple of cycles.,en
restart_9039,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2018-09-09,Not powering on,Not powering on,en
restart_9060,The Restart Project,GBR,Printer/scanner,Printer/scanner,Graphtec,2008,Repairable,2018-09-09,Does not power on,Does not power on,en
restart_9340,The Restart Project,CAN,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2018-09-28,Error code,Error code,en
restart_9364,The Restart Project,ITA,Printer/scanner,Printer/scanner,Epson,2014,End of life,2018-09-29,container printer cartridges,container printer cartridges,en
restart_9376,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2017,Repairable,2018-09-29,no ink coming out,no ink coming out,en
restart_9540,The Restart Project,NOR,Printer/scanner,Printer/scanner,Canon,2012,Fixed,2018-10-11,Doesn't work at all,Doesn't work at all,en
restart_9619,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2018-10-13,Problem with plug,Problem with plug,en
restart_991,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2014-10-18,Printer - Not printing correctly - Needs more work,Printer - Not printing correctly - Needs more work,en
restart_9977,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2013,Repairable,2018-11-03,Power supply not working,Power supply not working,en
